pitcher,strike_pct,zone_pct,chase_pct,swing_pct,called_strike_pct,miss_pct,in_zone_miss_pct,out_zone_miss_pct,xbabip,gb_pct,strike_pct_pct,zone_pct_pct,chase_pct_pct,swing_pct_pct,called_strike_pct_pct,miss_pct_pct,in_zone_miss_pct_pct,out_zone_miss_pct_pct,xbabip_pct,gb_pct_pct
"Oakes, Kellan",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,99.87513873473918,0.0,0.0,0.0,0.0,0.0,0.0,,99.9583795782464
"Oldham, Billy",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5798850061375906,0.0,0.0,99.87513873473918,0.0,0.0,0.0,0.0,0.0,0.0,81.51624548736463,0.0
"Patel, Mason",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,0.0,99.98612652608213,0.0,0.0,0.0,,0.0
"Peters, Zachary",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2568667506796303,0.0,0.0,99.87513873473918,0.0,0.0,0.0,0.0,0.0,0.0,7.436823104693141,0.0
"Porthan, Brett",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Saale, Dylan",0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,95.67147613762486,96.79522752497225,0.0,0.0,99.87513873473918,0.0,0.0,0.0,,0.0
"Santana, Thomas",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,0.0,99.98612652608213,0.0,0.0,0.0,,0.0
"Schultz, Donovan",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,99.94450610432852,0.0,99.98612652608213,0.0,99.98612652608213,0.0,0.0,0.0,,0.0
"Sickles, David",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Smith, Austin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Smith, Reed",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,100.0,0.0,0.0,0.0,0.0,,0.0
"Sprock, Ryan",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9844717812499013,0.0,0.0,99.87513873473918,0.0,0.0,0.0,0.0,0.0,0.0,99.27797833935018,0.0
"Tegge, Cameron",1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,99.7780244173141,99.87513873473918,0.0,0.0,0.0,,0.0
"Urquidy, Niko",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,100.0,0.0,0.0,0.0,0.0,,0.0
"Van Assen, Cole",0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,,0.0,95.67147613762486,0.0,99.69478357380687,0.0,99.87513873473918,0.0,0.0,0.0,,0.0
"Vera, Alex",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Walker, Hayden",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Wenzel, Logan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Wiberg, Jacob",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7002170115592532,1.0,0.0,99.87513873473918,0.0,0.0,0.0,0.0,0.0,0.0,93.12635379061372,99.9583795782464
"Wright, Daniel",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,99.94450610432852,99.87513873473918,0.0,0.0,99.98612652608213,0.0,0.0,0.0,,0.0
